Term,M-Distant mean,IDC mean,Adjusted ranksums p-value
GO_RENAL_TUBULE_DEVELOPMENT,0.025529355255639097,-0.05075703730769231,0.00013180398307700747
GO_CARDIAC_CONDUCTION,0.02017536433082707,-0.04315444702564103,6.146542502668924e-05
GO_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY,0.09043685835338346,-0.09544091443589743,3.483579445627396e-08
GO_NEURAL_PRECURSOR_CELL_PROLIFERATION,-0.03419944047368421,0.010571706025641024,2.1183698637808392e-05
GO_TRABECULA_MORPHOGENESIS,0.06904915430827067,-0.006252939192307692,7.119234369835434e-05
GO_HEART_TRABECULA_MORPHOGENESIS,0.10228422568421053,-0.0049197681282051285,8.554986337274791e-06
GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH,0.0405309212406015,-0.002833781025641026,0.0004457013322220672
GO_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_HYPOXIA,0.03352065843609023,-0.14560717682051283,6.320847323308457e-10
GO_BONE_TRABECULA_MORPHOGENESIS,0.012680353646616543,-0.042522105166666664,0.048203026707403084
GO_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT,0.10960472014285715,-0.014073876884615385,3.121399697696874e-05
GO_TROPHOBLAST_CELL_MIGRATION,-0.038673000015037595,-0.04238556729487179,0.9750954575909972
GO_PROTEIN_LOCALIZATION_TO_LYSOSOME,0.0010409679473684197,-0.09352744534615386,0.00032629702964488146
GO_REGULATION_OF_TYPE_B_PANCREATIC_CELL_PROLIFERATION,0.04636616553383459,0.14732401537179488,0.0027539845510366145
GO_PROTEIN_LOCALIZATION_TO_CILIUM,-0.002072437481203007,0.03008810237179487,0.0348012253550521
GO_MYELOID_CELL_DEVELOPMENT,0.009358608142857144,0.05329970467948718,0.016292149513044304
GO_GANGLION_DEVELOPMENT,-0.07582947528571428,-0.09659091098717949,0.4748699683517782
GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,-0.030153224308270676,-0.0807392346025641,0.00017596642960041018
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL,0.03454209457142857,-0.08706227080769231,0.0012737551247980698
GO_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.0555388812481203,0.03123449555128205,0.35423138353865646
GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE,0.19576431754135337,-0.18173445016666667,5.443350538400026e-22
GO_REGULATION_OF_PROTEIN_COMPLEX_STABILITY,0.05081534933082706,-0.20479895155128205,9.683798591220968e-09
GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS,0.03397386907518797,-0.07700047353846154,3.8631347524489243e-11
GO_HISTONE_H3_K9_MODIFICATION,0.060909252842105265,0.01019829421794872,0.0010639326596114213
GO_CHAPERONE_MEDIATED_AUTOPHAGY,0.0891187405263158,-0.09576048651282051,5.409474892129469e-06
GO_DETOXIFICATION_OF_INORGANIC_COMPOUND,0.26642580380451125,0.0627705583076923,1.5350544478441652e-09
GO_RETICULOPHAGY,-0.1386782235338346,0.12142604773076925,9.168568064062003e-11
GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,0.04511499298496241,0.02702122737179487,0.4188664387729657
GO_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION,-0.012169220578947369,-0.08761379108974358,0.0036356847582853066
GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.11625295810526316,-0.08570965276923077,5.542350407588883e-17
GO_GLIAL_CELL_ACTIVATION,0.0320414852481203,-0.008100668833333335,0.019213744017872156
GO_SELECTIVE_AUTOPHAGY,-0.08575291996992482,-0.039712560602564104,0.01670100863932095
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.060518017714285714,-0.003066646217948718,0.00016047091327729275
GO_MIDBODY_ABSCISSION,0.09091993569924813,-0.0810161455,3.2396265011574745e-07
GO_MEIOSIS_I_CELL_CYCLE_PROCESS,-0.13566106327819547,0.05618196208974359,5.574957228469253e-23
GO_MEIOSIS_II_CELL_CYCLE_PROCESS,-0.14104787497744362,0.16924776552564103,2.4907038311529336e-16
GO_SECONDARY_PALATE_DEVELOPMENT,-0.10107037512781955,0.04049317948717949,9.683798591220968e-09
GO_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.06820678969172933,-0.04604470893589744,9.168568064062003e-11
GO_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,-0.0776638917744361,-0.0015833711923076916,5.778459020335386e-06
GO_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,0.012111061293233083,-0.07723202988461539,0.00042337499402283774
GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,-0.03640916941353384,-0.01872208885897436,0.38567853209673486
GO_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION,0.1482469787067669,-0.1625670773974359,2.8431000306709143e-16
GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN,-0.21866782609022556,0.14359847732051284,2.153871431872253e-25
GO_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,-0.030125572293233083,-0.024059096538461538,0.5382375218188841
GO_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,-0.004773943556390977,-0.0323783673974359,0.3463355185689716
GO_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE,0.08445660957894736,-0.0055304083461538475,1.9917732384861486e-05
GO_PROTEIN_LIPID_COMPLEX_ASSEMBLY,-0.1403411827593985,-0.041165412692307696,6.774412687214089e-05
GO_NEURON_CELLULAR_HOMEOSTASIS,-0.07142337815789473,-0.025337715987179488,0.027240198348986215
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.015145089000000002,-0.01134716764102564,0.09254111205411096
GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY,-0.01744778334586466,-0.049775474256410254,0.3371867103999482
GO_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY,0.011223503157894735,-0.11950654029487179,5.099867319688922e-05
GO_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY,-0.039185984932330824,-0.08587869538461539,0.1736831224758389
GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION,0.12389856812781955,-0.10759231378205127,2.669118184798041e-14
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION,0.11913692945864662,-0.09280840788461539,1.863384763379156e-13
GO_SYNAPTIC_VESICLE_BUDDING,0.0956842927819549,-0.10820117546153846,5.528097575772368e-09
GO_ENAMEL_MINERALIZATION,0.03887702401503759,0.13578571633333333,0.0004771368294485194
GO_KYNURENINE_METABOLIC_PROCESS,0.0036724260977443607,-0.1412212307692308,3.181866074269072e-05
GO_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE,-0.13893114237593984,0.07657104299999999,2.8958222974847183e-22
GO_SYNAPTONEMAL_COMPLEX_ORGANIZATION,-0.11168448308270677,0.1100124512948718,2.8689371219165914e-15
GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION,0.033817612,-0.20485459571794873,4.752339747054334e-15
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME,0.012183947105263158,-0.21315118433333333,1.3773359351202325e-08
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE,0.017279667007518793,-0.2668725319102564,1.9973706462120465e-13
GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME,0.08231413002255639,-0.25003570946153847,9.606905180696203e-10
GO_PROTEIN_TRIMERIZATION,0.2213173104962406,-0.2685177069871795,1.394514907036472e-19
GO_PROTEIN_AUTO_ADP_RIBOSYLATION,-0.18393196911278195,0.113704204,8.460064945626245e-14
GO_LYMPHOCYTE_APOPTOTIC_PROCESS,-0.01774038508270677,0.015776507294871796,0.12851680889034767
GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,-0.06453110812030075,0.041428723987179485,2.0556750232580148e-07
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.010466311285714286,-0.03747627037179487,0.05005934373422926
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,-0.02176111695488722,0.0861495103974359,0.0022589947856408673
GO_T_CELL_APOPTOTIC_PROCESS,-0.01238675454887218,0.050005874,0.0014592788050092505
GO_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,-0.12292670398496242,0.036476016474358976,2.200903062319051e-08
GO_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,-0.1561731515037594,-0.011101107000000002,3.891468681873209e-05
GO_THYMOCYTE_APOPTOTIC_PROCESS,-0.1153848467593985,-0.02335514155128205,0.0016836762290752892
GO_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS,-0.23761893205263157,-0.05080616166666667,2.797872832908873e-07
GO_ACTIN_MEDIATED_CELL_CONTRACTION,0.021343892353383458,-0.08712700152564103,1.205209998952518e-10
GO_MUCUS_SECRETION,-0.08404322188721805,-0.09173982682051282,0.7307443240546251
GO_PEPTIDYL_SERINE_DEPHOSPHORYLATION,-0.10491767658646617,0.0313027437051282,5.9688364540524796e-05
GO_NECROTIC_CELL_DEATH,0.02840658735338346,-0.03980370734615385,0.0010129318149974648
GO_CORNIFICATION,-0.015774283789473688,-0.05586659316666667,0.021880233991001575
GO_PYROPTOSIS,-0.15887655983458646,0.004443444961538461,2.0037561818281806e-08
GO_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,-0.2084849164887218,0.02358604378205128,5.547766622152339e-08
GO_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY,-0.07608962764661654,0.10234058708974358,1.3791582976162959e-12
GO_RENAL_ABSORPTION,0.15151641462406015,-0.26686180655128205,6.963223110856604e-18
GO_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,0.022303036842105266,-0.12009082755128205,4.131105832297587e-08
GO_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,0.03906363614285714,-0.08260645884615385,6.47529639996358e-11
GO_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,-0.03436559348120301,-0.031071828384615384,0.668102634329217
GO_NEGATIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,0.06037913844360902,-0.07461856582051282,8.305329920959848e-10
GO_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,-0.06622630904511279,-9.44881538461537e-05,7.182718177522011e-07
GO_LENS_FIBER_CELL_DIFFERENTIATION,-0.01910738430075188,0.029732116512820515,0.05536989192159321
GO_LENS_FIBER_CELL_DEVELOPMENT,-0.0927765132706767,-0.025402683051282047,0.012363934882969387
GO_HEPATOCYTE_DIFFERENTIATION,0.03019688227819549,-0.03302115658974359,0.048457027217639774
GO_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,-0.02082229270676692,-0.0827086644102564,1.4549925270696549e-05
GO_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,-0.03192058403007519,-0.03742249058974359,0.8199898694829084
GO_RESPONSE_TO_LIPOTEICHOIC_ACID,-0.25649163437593986,0.08183827597435897,3.761641527920911e-15
GO_CELLULAR_RESPONSE_TO_COLD,0.1278835306992481,-0.0848414538974359,6.064468179552185e-08
GO_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY,-0.10260645193984963,0.11512710158974358,3.344152055362103e-05
GO_LEUKOCYTE_AGGREGATION,0.2411764679849624,-0.0942060295897436,9.15353242430421e-13
GO_THROMBIN_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,0.05556762201503759,-0.01931409283333333,0.08939098990454818
GO_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,0.039092218962406014,-0.1198850297948718,8.566627542689007e-13
GO_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.0037296581954887214,-0.038170844987179486,0.00016188540139871
GO_CALCIUM_ION_IMPORT,-0.016736736293233082,0.02689248443589743,0.004687466545710115
GO_TRNA_THREONYLCARBAMOYLADENOSINE_METABOLIC_PROCESS,0.23133430204511277,-0.0583942395,9.462152439778454e-19
GO_PLATELET_AGGREGATION,0.08029047903007519,-0.13860555787179488,2.9423839162295502e-12
GO_PROTEIN_KINASE_C_SIGNALING,-0.0445588257669173,0.09613278506410257,4.731849122229099e-10
GO_PROTEIN_K63_LINKED_UBIQUITINATION,-0.016198161443609024,0.0726906852948718,9.105205549248792e-08
GO_PROTEIN_K63_LINKED_DEUBIQUITINATION,0.025988155496240603,-0.023640857371794874,0.01319082946634251
GO_RESPONSE_TO_FATTY_ACID,0.012003080593984961,-0.04208661867948718,0.0031550201033711763
GO_RESPONSE_TO_INTERLEUKIN_1,0.03265391269924812,-0.09555543215384615,4.870639833022419e-12
GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION,0.05444136529323308,0.0025335802692307676,0.0234877394538866
GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION,0.1284973435112782,-0.04936868573076923,1.6167779153010336e-08
GO_MITOCHONDRION_MORPHOGENESIS,-0.08278298253383459,-0.08022426934615384,0.6049135171268668
GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.06512354690225564,-0.05265004197435898,1.4070630277843557e-11
GO_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION,-0.21704498267669173,-0.019942061192307695,1.5050125878442367e-07
GO_DENDRITE_SELF_AVOIDANCE,0.13117807067669174,-0.1721953902307692,1.3138730109192306e-12
GO_CENTROMERIC_SISTER_CHROMATID_COHESION,-0.07044583234586467,0.0715489100128205,8.372903176521215e-05
GO_TRANSEPITHELIAL_TRANSPORT,0.12483718454135338,-0.035619333884615384,3.6422545317592267e-09
GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.01167570667669173,-0.008627763615384615,0.1750826850340072
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.020699044225563908,-0.02030896196153846,0.02081720047473259
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,-0.00640227997744361,-0.002948067564102564,0.9750954575909972
GO_RESPONSE_TO_INTERLEUKIN_2,-0.048499699902255645,-0.09075047956410257,0.14962110165521592
GO_RESPONSE_TO_INTERLEUKIN_4,-0.0005766509398496236,-0.13391334176923075,1.0561618890512608e-06
GO_RESPONSE_TO_INTERLEUKIN_12,0.0018967856917293218,-0.10403583314102563,1.851711898671938e-05
GO_RESPONSE_TO_INTERLEUKIN_15,-0.05784734071428572,-0.13075055688461537,0.038261434135610096
GO_HISTONE_H3_K27_METHYLATION,0.01715982723308271,0.12116240188461538,0.0001234824523049634
GO_RESPONSE_TO_INTERLEUKIN_6,-0.006418570857142857,-0.030584317115384615,0.12796062409714867
GO_INTERLEUKIN_35_MEDIATED_SIGNALING_PATHWAY,-0.13996086859398496,-0.046867116782051285,0.03936116044978419
GO_L_ASPARTATE_TRANSMEMBRANE_TRANSPORT,0.22224810893233082,-0.14593328666666666,1.333850461597978e-16
GO_PHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN,0.15844891393233082,-0.15141561457692307,1.4638326171129187e-16
GO_HETEROCHROMATIN_ORGANIZATION,0.055882460887218044,-0.021537855717948716,2.321628428478097e-05
GO_BASEMENT_MEMBRANE_ASSEMBLY,0.1206293220225564,-0.22784010865384616,3.348401156790023e-16
GO_DIVALENT_METAL_ION_EXPORT,-0.04927365420300752,-0.030677101653846153,0.9026383365828011
GO_INCLUSION_BODY_ASSEMBLY,0.1762151362706767,-0.17237174406410255,8.28925939750171e-15
GO_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR,0.078677546,-0.07341564526923076,2.2693952077327467e-09
GO_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,0.18919135187969927,-0.21180830684615382,1.7039409131455404e-23
GO_POSITIVE_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,0.1913005410676692,-0.18723351393589743,4.416635797317021e-17
GO_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,-0.16611173806015037,0.15924912042307693,1.8225081403873205e-19
GO_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,-0.11455272554135339,0.2006463923974359,1.6933100383091203e-16
GO_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY,0.013342213338345864,-0.06346249971794872,0.0001234824523049634
GO_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR,0.049992073255639105,-0.10739240714102564,1.1582835196277543e-09
GO_UV_DAMAGE_EXCISION_REPAIR,-0.02769728220300752,-0.15718603026923075,0.0031550201033711763
GO_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA,0.08538660157894737,-0.09829738364102564,3.276732252837812e-14
GO_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA,0.05720682655639098,-0.02240122462820513,0.030733070240554508
GO_HISTONE_H3_DEACETYLATION,-0.2843956158045113,0.12648188434615384,3.434017414169314e-24
GO_HISTONE_H4_DEACETYLATION,-0.05460330283458647,0.0022595388846153833,0.05683144995608531
GO_3_UTR_MEDIATED_MRNA_STABILIZATION,0.018881755007518795,-0.15407127576923077,4.904793708257522e-05
GO_PROTEIN_K48_LINKED_UBIQUITINATION,0.06821764984962406,0.026492909782051283,0.005185094388387112
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,0.1653474147443609,-0.14325411933333335,1.4638326171129187e-16
GO_BONE_MATURATION,0.09068929393984962,0.1362219106794872,0.04496080455153939
GO_PROTEIN_K11_LINKED_UBIQUITINATION,0.06891571107518797,0.01843256744871795,0.06309508869331738
GO_LEFT_RIGHT_AXIS_SPECIFICATION,-0.09405245151879699,0.09919668873076923,5.0538936567475934e-05
GO_ERROR_FREE_TRANSLESION_SYNTHESIS,0.0325471189924812,-0.1772561090897436,1.0528259963399122e-10
GO_DEMETHYLATION,0.065400016518797,0.016357670615384616,0.006209225323402759
GO_OXIDATIVE_DEMETHYLATION,-0.021680694383458647,0.07063265066666667,0.0018201159209071422
GO_RNA_SURVEILLANCE,-0.022542097887218046,-0.09566497865384616,0.022937416476193205
GO_HISTONE_MRNA_CATABOLIC_PROCESS,-0.01786178519548872,-0.11485774446153847,0.00909913288048366
GO_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,0.06678578604511277,-0.05202631052564103,5.405498278671385e-05
GO_RESPONSE_TO_PARATHYROID_HORMONE,0.07552423133082707,0.046207569153846155,0.23007077526964187
GO_PROTEIN_K48_LINKED_DEUBIQUITINATION,-0.04251077127067669,0.02818228091025641,0.0003991133422607419
GO_REGULATION_OF_CELL_CYCLE_ARREST,-0.08836722417293234,0.027625878115384615,6.300529271934768e-14
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_ARREST,-0.08187760269172932,-0.004471859692307694,9.951910992589821e-05
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST,-0.0799475012556391,0.03146943841025641,7.637985011067732e-11
GO_PROTEIN_LOCALIZATION_TO_CHROMATIN,-0.05624489187218045,-0.07847215735897436,0.38567853209673486
GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,-0.029976476714285712,-0.021424901064102563,0.48053381771671977
GO_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,-0.03981999890225564,-0.0157670353974359,0.04496080455153939
GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,0.08031344581203008,-0.08865559807692308,8.6811093382994e-17
GO_CELLULAR_RESPONSE_TO_ANTIBIOTIC,0.09978377854135338,-0.2207290558974359,1.080976099145191e-18
GO_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE,0.05805125119548872,-0.047628618884615385,5.1822934360286764e-15
GO_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,0.0560108817443609,-0.0189655431025641,0.05032145994860375
GO_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS,0.15827014712030074,-0.09617676624358974,2.7008247804623677e-11
GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS,-0.024579361511278194,0.02349603335897436,0.004001693188650857
GO_CELLULAR_RESPONSE_TO_CADMIUM_ION,0.03194468630827068,-0.05430578514102564,0.0006338886680850115
GO_CELLULAR_RESPONSE_TO_CALCIUM_ION,0.02750675285714286,-0.03498584341025641,0.00044217189305493577
GO_CELLULAR_RESPONSE_TO_COPPER_ION,0.17743024592481205,-0.03425433425641026,5.358577378553515e-12
GO_CELLULAR_RESPONSE_TO_IRON_ION,0.037312341293233076,0.07659118142307693,0.3247820646601674
GO_CELLULAR_RESPONSE_TO_LITHIUM_ION,0.09021935384210526,-0.11839941834615385,1.1553729797317954e-07
GO_CELLULAR_RESPONSE_TO_MANGANESE_ION,-0.09184648162406016,-0.033145889423076925,0.1459370746216601
GO_CELLULAR_RESPONSE_TO_ZINC_ION,0.138255904481203,0.10238771956410256,0.3105871272286919
GO_CELLULAR_RESPONSE_TO_VITAMIN,0.00196215927067669,-0.1530659771153846,1.3045303984273324e-08
GO_CELLULAR_RESPONSE_TO_RETINOIC_ACID,-0.10529916430827069,0.03694189123076923,1.240064720434601e-16
GO_CELLULAR_RESPONSE_TO_VITAMIN_D,0.012586556804511278,-0.13186247844871796,2.410011695928225e-07
GO_CELLULAR_RESPONSE_TO_ALKALOID,0.024524699887218046,0.00945902435897436,0.6436765456897569
GO_CELLULAR_RESPONSE_TO_ATP,0.008953142984962408,0.0777970289102564,0.040725185567709765
GO_CELLULAR_RESPONSE_TO_CAMP,-0.02033307132330827,-0.07705122903846154,0.006169857410842819
GO_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,-0.03726135962406015,-0.02682310480769231,0.3994258224931758
GO_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING,-0.051338273112781954,-0.03941460287179488,0.7342275935490172
GO_CELLULAR_RESPONSE_TO_DSRNA,0.01933125694736842,-0.12213022941025642,4.380927262475476e-06
GO_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA,-0.03684490503759399,-0.11335551496153846,0.021612626014384222
GO_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS,0.1044013527518797,0.0988648821923077,0.9209559719342706
GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS,0.19928767975939848,-0.12389469398717949,7.227057993373322e-14
GO_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS,0.007026359375939849,0.02028644519230769,0.7535969107516135
GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS,0.055806901330827066,-0.11372061144871794,0.0008311840417088269
GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS,0.012916332052631579,-0.018408210423076922,0.2874550404384918
GO_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,0.019004699887218045,-0.05136996428205128,3.5716843927351977e-07
GO_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,0.12473432075187971,-0.13940755352564102,8.20422437914914e-21
GO_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS,-0.03207619978195489,-0.056172847115384617,0.8579107934834439
GO_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS,0.07045753375939849,-0.007627561858974359,0.008977927892750728
GO_CELLULAR_RESPONSE_TO_TESTOSTERONE_STIMULUS,0.03148753370676692,-0.0296740956025641,0.0876700124353766
GO_CELLULAR_RESPONSE_TO_CHOLESTEROL,-0.05771886778195488,-0.01717960866666667,0.20430583168330274
GO_CELLULAR_RESPONSE_TO_FATTY_ACID,0.011647051812030074,-0.02095083593589744,0.15751773721441353
GO_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS,-0.04907624493984963,0.04316279437179487,1.2688212888076862e-05
GO_CELLULAR_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS,-0.05529342216541353,0.02561252832051282,0.00296927896048023
GO_CELLULAR_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,-0.18589634597744362,0.07920359494871795,2.350911529443642e-11
GO_HEMATOPOIETIC_STEM_CELL_PROLIFERATION,-0.10947637994736842,0.08039413984615384,1.2869219639241182e-08
GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS,0.048697693,-0.047215932987179486,0.030381114131472736
GO_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL,0.024885660285714286,-0.08448550951282051,0.00022350771025347123
GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION,0.053864292406015035,-0.09653254123076922,1.3955428166493465e-08
GO_CELLULAR_RESPONSE_TO_PH,0.07885057306015038,0.09327434998717948,0.4162330428162308
GO_CELLULAR_RESPONSE_TO_ACIDIC_PH,0.04177860281954888,0.09122084317948718,0.05655386133380734
GO_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,0.04977906392481203,-0.15516279834615385,2.0980202884828625e-13
GO_CELLULAR_RESPONSE_TO_SALT_STRESS,0.0601458312556391,-0.3188232168717949,4.432137275111269e-11
GO_CELLULAR_HYPEROSMOTIC_RESPONSE,0.11224483129323308,-0.2649780176025641,2.3745356016891752e-14
GO_CELLULAR_RESPONSE_TO_RADIATION,-0.06929810666917294,-0.05584944369230769,0.20024928777423365
GO_CELLULAR_RESPONSE_TO_IONIZING_RADIATION,-0.01730135022556391,-0.0810676856923077,1.0704784814393762e-05
GO_CELLULAR_RESPONSE_TO_GAMMA_RADIATION,0.09203165183458648,-0.13088953485897437,5.111351309536456e-14
GO_CELLULAR_RESPONSE_TO_X_RAY,-0.08998803473684211,-0.0650188971025641,0.5863210342097185
GO_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,-0.11233142036090225,-0.04548449832051282,1.2150028964735728e-05
GO_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS,-0.026703355541353384,0.013356753576923076,0.24808916876922657
GO_CELLULAR_RESPONSE_TO_STEROL_DEPLETION,0.10982126367669173,-0.12674007064102563,9.753171005096675e-11
GO_GENETIC_IMPRINTING,0.10261901193233083,-0.08138916410256411,5.413828412687312e-08
GO_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY,-0.1074542954661654,0.07005180785897436,1.578286943865885e-09
GO_DOPAMINERGIC_NEURON_DIFFERENTIATION,-0.1314825333157895,0.17209514826923078,4.074396425235836e-24
GO_INOSITOL_PHOSPHATE_CATABOLIC_PROCESS,-0.03495502239097744,-0.10065744264102564,0.019213744017872156
GO_RESPONSE_TO_DEXAMETHASONE,0.15654909181954887,-0.11112166461538461,6.601622548781966e-19
GO_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS,0.17965266175187972,-0.1406765765,3.605144244685588e-21
